    0.0440000
     0.268000
     0.710000
      1.00000
     0.900000
   5.0365657e-06   1.0000000e-12
   5.1539896e-06   1.0232930e-12
   5.2739497e-06   1.0471285e-12
   5.3967460e-06   1.0715193e-12
   5.5224946e-06   1.0964782e-12
   5.6511294e-06   1.1220185e-12
   5.7827633e-06   1.1481536e-12
   5.9175086e-06   1.1748976e-12
   6.0552939e-06   1.2022644e-12
   6.1964092e-06   1.2302688e-12
   6.3405982e-06   1.2589254e-12
   6.4883297e-06   1.2882495e-12
   6.6395251e-06   1.3182567e-12
   6.7941037e-06   1.3489629e-12
   6.9523480e-06   1.3803843e-12
   7.1143550e-06   1.4125375e-12
   7.2800394e-06   1.4454398e-12
   7.4496761e-06   1.4791084e-12
   7.6231759e-06   1.5135612e-12
   7.8008088e-06   1.5488166e-12
   7.9824822e-06   1.5848932e-12
   8.1684630e-06   1.6218101e-12
   8.3586519e-06   1.6595869e-12
   8.5533111e-06   1.6982436e-12
   8.7525204e-06   1.7378008e-12
   8.9565365e-06   1.7782794e-12
   9.1650691e-06   1.8197008e-12
   9.3785538e-06   1.8620871e-12
   9.5970590e-06   1.9054607e-12
   9.8206510e-06   1.9498446e-12
   1.0049391e-05   1.9952623e-12
   1.0283341e-05   2.0417379e-12
   1.0522922e-05   2.0892961e-12
   1.0768006e-05   2.1379621e-12
   1.1018828e-05   2.1877616e-12
   1.1275434e-05   2.2387211e-12
   1.1538235e-05   2.2908676e-12
   1.1806911e-05   2.3442288e-12
   1.2081862e-05   2.3988329e-12
   1.2363308e-05   2.4547089e-12
   1.2651280e-05   2.5118864e-12
   1.2945989e-05   2.5703957e-12
   1.3247642e-05   2.6302679e-12
   1.3556079e-05   2.6915347e-12
   1.3871863e-05   2.7542286e-12
   1.4195009e-05   2.8183829e-12
   1.4525710e-05   2.8840314e-12
   1.4863970e-05   2.9512092e-12
   1.5210338e-05   3.0199516e-12
   1.5564628e-05   3.0902954e-12
   1.5927020e-05   3.1622776e-12
   1.6298045e-05   3.2359365e-12
   1.6677688e-05   3.3113111e-12
   1.7066113e-05   3.3884415e-12
   1.7463657e-05   3.4673684e-12
   1.7870476e-05   3.5481338e-12
   1.8286713e-05   3.6307804e-12
   1.8712695e-05   3.7153522e-12
   1.9148561e-05   3.8018938e-12
   1.9594621e-05   3.8904513e-12
   2.0051006e-05   3.9810716e-12
   2.0518017e-05   4.0738027e-12
   2.0995951e-05   4.1686937e-12
   2.1485101e-05   4.2657950e-12
   2.1985570e-05   4.3651582e-12
   2.2497637e-05   4.4668358e-12
   2.3021577e-05   4.5708817e-12
   2.3557839e-05   4.6773513e-12
   2.4106685e-05   4.7863008e-12
   2.4668183e-05   4.8977880e-12
   2.5242765e-05   5.0118722e-12
   2.5830672e-05   5.1286137e-12
   2.6432319e-05   5.2480744e-12
   2.7048110e-05   5.3703178e-12
   2.7678088e-05   5.4954085e-12
   2.8322822e-05   5.6234130e-12
   2.8982518e-05   5.7543991e-12
   2.9657553e-05   5.8884363e-12
   3.0348478e-05   6.0255956e-12
   3.1055286e-05   6.1659498e-12
   3.1778698e-05   6.3095732e-12
   3.2518870e-05   6.4565420e-12
   3.3276323e-05   6.6069342e-12
   3.4051562e-05   6.7608295e-12
   3.4844717e-05   6.9183094e-12
   3.5656281e-05   7.0794575e-12
   3.6486916e-05   7.2443593e-12
   3.7336718e-05   7.4131021e-12
   3.8206519e-05   7.5857754e-12
   3.9096394e-05   7.7624708e-12
   4.0006962e-05   7.9432820e-12
   4.0938838e-05   8.1283048e-12
   4.1892428e-05   8.3176373e-12
   4.2868320e-05   8.5113800e-12
   4.3866905e-05   8.7096355e-12
   4.4888558e-05   8.9125089e-12
   4.5934201e-05   9.1201079e-12
   4.7004178e-05   9.3325425e-12
   4.8099017e-05   9.5499254e-12
   4.9219405e-05   9.7723717e-12
   5.0365841e-05   9.9999995e-12
   5.1538991e-05   1.0232929e-11
   5.2739499e-05   1.0471285e-11
   5.3968008e-05   1.0715192e-11
   5.5225129e-05   1.0964781e-11
   5.6511479e-05   1.1220184e-11
   5.7827820e-05   1.1481536e-11
   5.9174727e-05   1.1748975e-11
   6.0553124e-05   1.2022644e-11
   6.1963554e-05   1.2302687e-11
   6.3406893e-05   1.2589253e-11
   6.4883847e-05   1.2882495e-11
   6.6395252e-05   1.3182567e-11
   6.7941772e-05   1.3489628e-11
   6.9524212e-05   1.3803842e-11
   7.1143739e-05   1.4125375e-11
   7.2800758e-05   1.4454397e-11
   7.4496587e-05   1.4791083e-11
   7.6231758e-05   1.5135612e-11
   7.8007550e-05   1.5488165e-11
   7.9824466e-05   1.5848931e-11
   8.1683909e-05   1.6218100e-11
   8.3586521e-05   1.6595868e-11
   8.5533480e-05   1.6982435e-11
   8.7525936e-05   1.7378007e-11
   8.9564637e-05   1.7782793e-11
   9.1650880e-05   1.8197007e-11
   9.3785726e-05   1.8620870e-11
   9.5970237e-05   1.9054606e-11
   9.8205601e-05   1.9498445e-11
   0.00010049319   1.9952622e-11
   0.00010283396   2.0417378e-11
   0.00010522922   2.0892960e-11
   0.00010768043   2.1379619e-11
   0.00011018846   2.1877615e-11
   0.00011275507   2.2387210e-11
   0.00011538163   2.2908675e-11
   0.00011806912   2.3442287e-11
   0.00012081936   2.3988327e-11
   0.00012363364   2.4547087e-11
   0.00012651335   2.5118863e-11
   0.00012946026   2.5703956e-11
   0.00013247570   2.6302678e-11
   0.00013556152   2.6915346e-11
   0.00013871919   2.7542285e-11
   0.00014195030   2.8183827e-11
   0.00014525674   2.8840313e-11
   0.00014864025   2.9512090e-11
   0.00015210248   3.0199515e-11
   0.00015564539   3.0902952e-11
   0.00015927093   3.1622774e-11
   0.00016298082   3.2359363e-11
   0.00016677707   3.3113110e-11
   0.00017066186   3.3884413e-11
   0.00017463713   3.4673682e-11
   0.00017870494   3.5481336e-11
   0.00018286750   3.6307803e-11
   0.00018712696   3.7153520e-11
   0.00019148580   3.8018937e-11
   0.00019594605   3.8904511e-11
   0.00020051026   3.9810714e-11
   0.00020518072   4.0738024e-11
   0.00020995989   4.1686935e-11
   0.00021485047   4.2657948e-11
   0.00021985498   4.3651580e-11
   0.00022497620   4.4668355e-11
   0.00023021652   4.5708815e-11
   0.00023557896   4.6773510e-11
   0.00024106631   4.7863005e-11
   0.00024668148   4.8977878e-11
   0.00025242730   5.0118719e-11
   0.00025830709   5.1286134e-11
   0.00026432393   5.2480741e-11
   0.00027048076   5.3703175e-11
   0.00027678107   5.4954082e-11
   0.00028322806   5.6234127e-11
   0.00028982537   5.7543989e-11
   0.00029657627   5.8884360e-11
   0.00030348441   6.0255953e-11
   0.00031055341   6.1659495e-11
   0.00031778717   6.3095729e-11
   0.00032518944   6.4565417e-11
   0.00033276397   6.6069339e-11
