    0.0484000
     0.308000
     0.678000
     0.967700
     0.815000
   8.4766098e-06   1.0000000e-12
   8.6673590e-06   1.0232930e-12
   8.8629449e-06   1.0471285e-12
   9.0625799e-06   1.0715193e-12
   9.2668142e-06   1.0964782e-12
   9.4755260e-06   1.1220185e-12
   9.6889253e-06   1.1481536e-12
   9.9072167e-06   1.1748976e-12
   1.0130605e-05   1.2022644e-12
   1.0358954e-05   1.2302688e-12
   1.0592129e-05   1.2589254e-12
   1.0830990e-05   1.2882495e-12
   1.1075058e-05   1.3182567e-12
   1.1324523e-05   1.3489629e-12
   1.1579566e-05   1.3803843e-12
   1.1840700e-05   1.4125375e-12
   1.2107434e-05   1.4454398e-12
   1.2380275e-05   1.4791084e-12
   1.2659058e-05   1.5135612e-12
   1.2944277e-05   1.5488166e-12
   1.3236093e-05   1.5848932e-12
   1.3534332e-05   1.6218101e-12
   1.3839144e-05   1.6595869e-12
   1.4151009e-05   1.6982436e-12
   1.4470068e-05   1.7378008e-12
   1.4795802e-05   1.7782794e-12
   1.5129332e-05   1.8197008e-12
   1.5470130e-05   1.8620871e-12
   1.5818980e-05   1.9054607e-12
   1.6175340e-05   1.9498446e-12
   1.6539658e-05   1.9952623e-12
   1.6912370e-05   2.0417379e-12
   1.7293582e-05   2.0892961e-12
   1.7683064e-05   2.1379621e-12
   1.8081566e-05   2.1877616e-12
   1.8488849e-05   2.2387211e-12
   1.8905650e-05   2.2908676e-12
   1.9331719e-05   2.3442288e-12
   1.9767129e-05   2.3988329e-12
   2.0212598e-05   2.4547089e-12
   2.0667856e-05   2.5118864e-12
   2.1133610e-05   2.5703957e-12
   2.1609905e-05   2.6302679e-12
   2.2096783e-05   2.6915347e-12
   2.2594602e-05   2.7542286e-12
   2.3103712e-05   2.8183829e-12
   2.3624460e-05   2.8840314e-12
   2.4156530e-05   2.9512092e-12
   2.4700903e-05   3.0199516e-12
   2.5257576e-05   3.0902954e-12
   2.5826537e-05   3.1622776e-12
   2.6408419e-05   3.2359365e-12
   2.7003516e-05   3.3113111e-12
   2.7612119e-05   3.3884415e-12
   2.8234186e-05   3.4673684e-12
   2.8870314e-05   3.5481338e-12
   2.9521083e-05   3.6307804e-12
   3.0186107e-05   3.7153522e-12
   3.0866275e-05   3.8018938e-12
   3.1561820e-05   3.8904513e-12
   3.2272968e-05   3.9810716e-12
