    0.0420000
     0.238000
     0.730000
     0.950000
     0.750000
   1.8728175e-05   1.0000000e-12
   1.9142759e-05   1.0232930e-12
   1.9565921e-05   1.0471285e-12
   1.9998624e-05   1.0715193e-12
   2.0440590e-05   1.0964782e-12
   2.0892767e-05   1.1220185e-12
   2.1354866e-05   1.1481536e-12
   2.1827207e-05   1.1748976e-12
   2.2310098e-05   1.2022644e-12
   2.2803231e-05   1.2302688e-12
   2.3307517e-05   1.2589254e-12
   2.3823242e-05   1.2882495e-12
   2.4350078e-05   1.3182567e-12
   2.4888297e-05   1.3489629e-12
   2.5438774e-05   1.3803843e-12
   2.6001760e-05   1.4125375e-12
   2.6576296e-05   1.4454398e-12
   2.7164435e-05   1.4791084e-12
   2.7765198e-05   1.5135612e-12
   2.8378807e-05   1.5488166e-12
   2.9006682e-05   1.5848932e-12
   2.9648421e-05   1.6218101e-12
   3.0303616e-05   1.6595869e-12
   3.0974257e-05   1.6982436e-12
   3.1659314e-05   1.7378008e-12
   3.2358952e-05   1.7782794e-12
   3.3075125e-05   1.8197008e-12
   3.3806173e-05   1.8620871e-12
   3.4554025e-05   1.9054607e-12
   3.5318208e-05   1.9498446e-12
   3.6099424e-05   1.9952623e-12
   3.6897774e-05   2.0417379e-12
   3.7713344e-05   2.0892961e-12
   3.8547398e-05   2.1379621e-12
   3.9399998e-05   2.1877616e-12
   4.0271789e-05   2.2387211e-12
   4.1162210e-05   2.2908676e-12
   4.2072475e-05   2.3442288e-12
   4.3003187e-05   2.3988329e-12
   4.3953747e-05   2.4547089e-12
   4.4925913e-05   2.5118864e-12
   4.5919656e-05   2.5703957e-12
   4.6934929e-05   2.6302679e-12
   4.7973437e-05   2.6915347e-12
   4.9033926e-05   2.7542286e-12
   5.0118662e-05   2.8183829e-12
   5.1226947e-05   2.8840314e-12
   5.2359836e-05   2.9512092e-12
   5.3517768e-05   3.0199516e-12
   5.4701177e-05   3.0902954e-12
   5.5911063e-05   3.1622776e-12
   5.7147809e-05   3.2359365e-12
   5.8411217e-05   3.3113111e-12
   5.9703387e-05   3.3884415e-12
   6.1023493e-05   3.4673684e-12
   6.2373016e-05   3.5481338e-12
   6.3752828e-05   3.6307804e-12
   6.5162625e-05   3.7153522e-12
   6.6603832e-05   3.8018938e-12
   6.8076683e-05   3.8904513e-12
   6.9581954e-05   3.9810716e-12
   7.1121009e-05   4.0738027e-12
   7.2694005e-05   4.1686937e-12
   7.4301664e-05   4.2657950e-12
   7.5944685e-05   4.3651582e-12
   7.7624318e-05   4.4668358e-12
   7.9341196e-05   4.5708817e-12
   8.1095961e-05   4.6773513e-12
   8.2889186e-05   4.7863008e-12
   8.4722597e-05   4.8977880e-12
   8.6596163e-05   5.0118722e-12
   8.8510962e-05   5.1286137e-12
   9.0468617e-05   5.2480744e-12
   9.2469585e-05   5.3703178e-12
   9.4514297e-05   5.4954085e-12
   9.6604846e-05   5.6234130e-12
   9.8741024e-05   5.7543991e-12
   0.00010092487   5.8884363e-12
   0.00010315669   6.0255956e-12
   0.00010543844   6.1659498e-12
   0.00010777036   6.3095732e-12
   0.00011015377   6.4565420e-12
   0.00011258940   6.6069342e-12
   0.00011507964   6.7608295e-12
   0.00011762456   6.9183094e-12
   0.00012022593   7.0794575e-12
   0.00012288487   7.2443593e-12
   0.00012560248   7.4131021e-12
   0.00012838039   7.5857754e-12
   0.00013121960   7.7624708e-12
   0.00013412166   7.9432820e-12
   0.00013708748   8.1283048e-12
   0.00014011964   8.3176373e-12
   0.00014321839   8.5113800e-12
   0.00014638569   8.7096355e-12
   0.00014962279   8.9125089e-12
   0.00015293210   9.1201079e-12
   0.00015631423   9.3325425e-12
   0.00015977092   9.5499254e-12
   0.00016330436   9.7723717e-12
   0.00016691614   9.9999995e-12
   0.00017060783   1.0232929e-11
   0.00017438091   1.0471285e-11
   0.00017823737   1.0715192e-11
   0.00018217915   1.0964781e-11
   0.00018620808   1.1220184e-11
   0.00019032600   1.1481536e-11
   0.00019453518   1.1748975e-11
   0.00019883733   1.2022644e-11
   0.00020323510   1.2302687e-11
   0.00020772956   1.2589253e-11
   0.00021232379   1.2882495e-11
   0.00021701922   1.3182567e-11
   0.00022181882   1.3489628e-11
   0.00022672440   1.3803842e-11
   0.00023173878   1.4125375e-11
