    0.0441000
     0.258000
     0.719000
     0.963000
     0.796000
   1.2345631e-05   1.0000000e-12
   1.2622581e-05   1.0232930e-12
   1.2905367e-05   1.0471285e-12
   1.3194684e-05   1.0715193e-12
   1.3490786e-05   1.0964782e-12
   1.3793063e-05   1.1220185e-12
   1.4102626e-05   1.1481536e-12
   1.4418855e-05   1.1748976e-12
   1.4741990e-05   1.2022644e-12
   1.5072696e-05   1.2302688e-12
   1.5410340e-05   1.2589254e-12
   1.5756010e-05   1.2882495e-12
   1.6109063e-05   1.3182567e-12
   1.6470574e-05   1.3489629e-12
   1.6839893e-05   1.3803843e-12
   1.7217226e-05   1.4125375e-12
   1.7603199e-05   1.4454398e-12
   1.7998005e-05   1.4791084e-12
   1.8401404e-05   1.5135612e-12
   1.8814007e-05   1.5488166e-12
   1.9235988e-05   1.5848932e-12
   1.9667516e-05   1.6218101e-12
   2.0108329e-05   1.6595869e-12
   2.0559011e-05   1.6982436e-12
   2.1020142e-05   1.7378008e-12
   2.1491436e-05   1.7782794e-12
   2.1973459e-05   1.8197008e-12
   2.2465916e-05   1.8620871e-12
   2.2969783e-05   1.9054607e-12
   2.3484750e-05   1.9498446e-12
   2.4011351e-05   1.9952623e-12
   2.4549690e-05   2.0417379e-12
   2.5100284e-05   2.0892961e-12
   2.5662795e-05   2.1379621e-12
   2.6238153e-05   2.1877616e-12
   2.6826425e-05   2.2387211e-12
   2.7428097e-05   2.2908676e-12
   2.8043221e-05   2.3442288e-12
   2.8671846e-05   2.3988329e-12
   2.9314850e-05   2.4547089e-12
   2.9971839e-05   2.5118864e-12
   3.0644096e-05   2.5703957e-12
   3.1331208e-05   2.6302679e-12
   3.2033593e-05   2.6915347e-12
   3.2751665e-05   2.7542286e-12
   3.3486238e-05   2.8183829e-12
   3.4236862e-05   2.8840314e-12
   3.5004759e-05   2.9512092e-12
   3.5789453e-05   3.0199516e-12
   3.6592133e-05   3.0902954e-12
   3.7412316e-05   3.1622776e-12
   3.8251164e-05   3.2359365e-12
   3.9108996e-05   3.3113111e-12
   3.9985705e-05   3.3884415e-12
   4.0882420e-05   3.4673684e-12
   4.1799009e-05   3.5481338e-12
   4.2736156e-05   3.6307804e-12
   4.3694530e-05   3.7153522e-12
   4.4673961e-05   3.8018938e-12
   4.5675923e-05   3.8904513e-12
   4.6699803e-05   3.9810716e-12
   4.7747038e-05   4.0738027e-12
